target_observation_id,source_id,canonical_accession,laboratory_anchor,measurement_batch_id,source_analysis_unit_id,source_measurement_id,source_identifier,source_asset_id,source_worksheet,source_row,source_coordinate,author_quantity_type,author_numeric_value,author_value_state,rank_percentile_descending,measurement_batch_positive_protein_count,rank_target_eligible,common_rank_target_member
R3:PMC9633814:Final Prot:5136:replicate_1,PMC9633814_MSU_MULTICORE,P28066,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_1,PMC9633814:Final Prot:5136,PMC9633814:Final Prot:5136:replicate_1,P28066,supplementary_data_1_xlsx,Final Prot,5136,Final Prot!G5136,SEMIQUANTITATIVE_PROTEIN_INTENSITY,6.9572168639231498e-06,POSITIVE_QUANTIFIED,0.1406896551724138,726,true,true
R3:PMC9633814:Final Prot:5136:replicate_2,PMC9633814_MSU_MULTICORE,P28066,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_2,PMC9633814:Final Prot:5136,PMC9633814:Final Prot:5136:replicate_2,P28066,supplementary_data_1_xlsx,Final Prot,5136,Final Prot!H5136,SEMIQUANTITATIVE_PROTEIN_INTENSITY,6.3995958574964403e-06,POSITIVE_QUANTIFIED,0.13278008298755187,724,true,true
R3:PMC9633814:Final Prot:5136:replicate_3,PMC9633814_MSU_MULTICORE,P28066,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_3,PMC9633814:Final Prot:5136,PMC9633814:Final Prot:5136:replicate_3,P28066,supplementary_data_1_xlsx,Final Prot,5136,Final Prot!I5136,SEMIQUANTITATIVE_PROTEIN_INTENSITY,6.76743482005434e-06,POSITIVE_QUANTIFIED,0.1412894375857339,730,true,true
R3:PMC9633814:Final Prot:5140:replicate_1,PMC9633814_MSU_MULTICORE,P00403,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_1,PMC9633814:Final Prot:5140,PMC9633814:Final Prot:5140:replicate_1,P00403,supplementary_data_1_xlsx,Final Prot,5140,Final Prot!G5140,SEMIQUANTITATIVE_PROTEIN_INTENSITY,1.2542732253509801e-05,POSITIVE_QUANTIFIED,0.25793103448275861,726,true,true
R3:PMC9633814:Final Prot:5140:replicate_2,PMC9633814_MSU_MULTICORE,P00403,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_2,PMC9633814:Final Prot:5140,PMC9633814:Final Prot:5140:replicate_2,P00403,supplementary_data_1_xlsx,Final Prot,5140,Final Prot!H5140,SEMIQUANTITATIVE_PROTEIN_INTENSITY,1.2731699757599e-05,POSITIVE_QUANTIFIED,0.27385892116182575,724,true,true
R3:PMC9633814:Final Prot:5140:replicate_3,PMC9633814_MSU_MULTICORE,P00403,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_3,PMC9633814:Final Prot:5140,PMC9633814:Final Prot:5140:replicate_3,P00403,supplementary_data_1_xlsx,Final Prot,5140,Final Prot!I5140,SEMIQUANTITATIVE_PROTEIN_INTENSITY,1.15381287287996e-05,POSITIVE_QUANTIFIED,0.24279835390946503,730,true,true
R3:PMC9633814:Final Prot:5193:replicate_1,PMC9633814_MSU_MULTICORE,P19367,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_1,PMC9633814:Final Prot:5193,PMC9633814:Final Prot:5193:replicate_1,P19367,supplementary_data_1_xlsx,Final Prot,5193,Final Prot!G5193,SEMIQUANTITATIVE_PROTEIN_INTENSITY,2.9835347204596899e-06,POSITIVE_QUANTIFIED,0.038620689655172416,726,true,true
R3:PMC9633814:Final Prot:5193:replicate_2,PMC9633814_MSU_MULTICORE,P19367,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_2,PMC9633814:Final Prot:5193,PMC9633814:Final Prot:5193:replicate_2,P19367,supplementary_data_1_xlsx,Final Prot,5193,Final Prot!H5193,SEMIQUANTITATIVE_PROTEIN_INTENSITY,4.7950894657086704e-06,POSITIVE_QUANTIFIED,0.085753803596127248,724,true,true
R3:PMC9633814:Final Prot:5193:replicate_3,PMC9633814_MSU_MULTICORE,P19367,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_3,PMC9633814:Final Prot:5193,PMC9633814:Final Prot:5193:replicate_3,P19367,supplementary_data_1_xlsx,Final Prot,5193,Final Prot!I5193,SEMIQUANTITATIVE_PROTEIN_INTENSITY,3.13238304179092e-06,POSITIVE_QUANTIFIED,0.048010973936899862,730,true,true
R3:PMC9633814:Final Prot:5199:replicate_1,PMC9633814_MSU_MULTICORE,P50995,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_1,PMC9633814:Final Prot:5199,PMC9633814:Final Prot:5199:replicate_1,P50995,supplementary_data_1_xlsx,Final Prot,5199,Final Prot!G5199,SEMIQUANTITATIVE_PROTEIN_INTENSITY,3.5464787797710601e-06,POSITIVE_QUANTIFIED,0.056551724137931032,726,true,true
R3:PMC9633814:Final Prot:5199:replicate_2,PMC9633814_MSU_MULTICORE,P50995,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_2,PMC9633814:Final Prot:5199,PMC9633814:Final Prot:5199:replicate_2,P50995,supplementary_data_1_xlsx,Final Prot,5199,Final Prot!H5199,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:5199:replicate_3,PMC9633814_MSU_MULTICORE,P50995,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_3,PMC9633814:Final Prot:5199,PMC9633814:Final Prot:5199:replicate_3,P50995,supplementary_data_1_xlsx,Final Prot,5199,Final Prot!I5199,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:5203:replicate_1,PMC9633814_MSU_MULTICORE,Q86VP6,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_1,PMC9633814:Final Prot:5203,PMC9633814:Final Prot:5203:replicate_1,Q86VP6,supplementary_data_1_xlsx,Final Prot,5203,Final Prot!G5203,SEMIQUANTITATIVE_PROTEIN_INTENSITY,7.6918981742933694e-06,POSITIVE_QUANTIFIED,0.16,726,true,true
R3:PMC9633814:Final Prot:5203:replicate_2,PMC9633814_MSU_MULTICORE,Q86VP6,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_2,PMC9633814:Final Prot:5203,PMC9633814:Final Prot:5203:replicate_2,Q86VP6,supplementary_data_1_xlsx,Final Prot,5203,Final Prot!H5203,SEMIQUANTITATIVE_PROTEIN_INTENSITY,5.5099242486401996e-06,POSITIVE_QUANTIFIED,0.10235131396957123,724,true,true
R3:PMC9633814:Final Prot:5203:replicate_3,PMC9633814_MSU_MULTICORE,Q86VP6,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_3,PMC9633814:Final Prot:5203,PMC9633814:Final Prot:5203:replicate_3,Q86VP6,supplementary_data_1_xlsx,Final Prot,5203,Final Prot!I5203,SEMIQUANTITATIVE_PROTEIN_INTENSITY,3.8892446409257097e-06,POSITIVE_QUANTIFIED,0.082304526748971193,730,true,true
R3:PMC9633814:Final Prot:5211:replicate_1,PMC9633814_MSU_MULTICORE,Q14974,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_1,PMC9633814:Final Prot:5211,PMC9633814:Final Prot:5211:replicate_1,Q14974,supplementary_data_1_xlsx,Final Prot,5211,Final Prot!G5211,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:5211:replicate_2,PMC9633814_MSU_MULTICORE,Q14974,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_2,PMC9633814:Final Prot:5211,PMC9633814:Final Prot:5211:replicate_2,Q14974,supplementary_data_1_xlsx,Final Prot,5211,Final Prot!H5211,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:5211:replicate_3,PMC9633814_MSU_MULTICORE,Q14974,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_3,PMC9633814:Final Prot:5211,PMC9633814:Final Prot:5211:replicate_3,Q14974,supplementary_data_1_xlsx,Final Prot,5211,Final Prot!I5211,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:5228:replicate_1,PMC9633814_MSU_MULTICORE,Q70J99,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_1,PMC9633814:Final Prot:5228,PMC9633814:Final Prot:5228:replicate_1,Q70J99,supplementary_data_1_xlsx,Final Prot,5228,Final Prot!G5228,SEMIQUANTITATIVE_PROTEIN_INTENSITY,1.02634251373796e-05,POSITIVE_QUANTIFIED,0.10224948875255624,490,true,true
R3:PMC9633814:Final Prot:5228:replicate_2,PMC9633814_MSU_MULTICORE,Q70J99,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_2,PMC9633814:Final Prot:5228,PMC9633814:Final Prot:5228:replicate_2,Q70J99,supplementary_data_1_xlsx,Final Prot,5228,Final Prot!H5228,SEMIQUANTITATIVE_PROTEIN_INTENSITY,1.1317806027843699e-05,POSITIVE_QUANTIFIED,0.10020449897750511,490,true,true
R3:PMC9633814:Final Prot:5228:replicate_3,PMC9633814_MSU_MULTICORE,Q70J99,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_3,PMC9633814:Final Prot:5228,PMC9633814:Final Prot:5228:replicate_3,Q70J99,supplementary_data_1_xlsx,Final Prot,5228,Final Prot!I5228,SEMIQUANTITATIVE_PROTEIN_INTENSITY,1.0138637513654401e-05,POSITIVE_QUANTIFIED,0.091649694501018328,492,true,true
R3:PMC9633814:Final Prot:5242:replicate_1,PMC9633814_MSU_MULTICORE,Q8TC12,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_1,PMC9633814:Final Prot:5242,PMC9633814:Final Prot:5242:replicate_1,Q8TC12,supplementary_data_1_xlsx,Final Prot,5242,Final Prot!G5242,SEMIQUANTITATIVE_PROTEIN_INTENSITY,7.1333260743810403e-05,POSITIVE_QUANTIFIED,0.48057259713701433,490,true,true
R3:PMC9633814:Final Prot:5242:replicate_2,PMC9633814_MSU_MULTICORE,Q8TC12,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_2,PMC9633814:Final Prot:5242,PMC9633814:Final Prot:5242:replicate_2,Q8TC12,supplementary_data_1_xlsx,Final Prot,5242,Final Prot!H5242,SEMIQUANTITATIVE_PROTEIN_INTENSITY,7.4359020665768193e-05,POSITIVE_QUANTIFIED,0.49284253578732107,490,true,true
R3:PMC9633814:Final Prot:5242:replicate_3,PMC9633814_MSU_MULTICORE,Q8TC12,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_3,PMC9633814:Final Prot:5242,PMC9633814:Final Prot:5242:replicate_3,Q8TC12,supplementary_data_1_xlsx,Final Prot,5242,Final Prot!I5242,SEMIQUANTITATIVE_PROTEIN_INTENSITY,7.5644526068980407e-05,POSITIVE_QUANTIFIED,0.49083503054989819,492,true,true
R3:PMC9633814:Final Prot:5249:replicate_1,PMC9633814_MSU_MULTICORE,P13796,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_1,PMC9633814:Final Prot:5249,PMC9633814:Final Prot:5249:replicate_1,P13796,supplementary_data_1_xlsx,Final Prot,5249,Final Prot!G5249,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:5249:replicate_2,PMC9633814_MSU_MULTICORE,P13796,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_2,PMC9633814:Final Prot:5249,PMC9633814:Final Prot:5249:replicate_2,P13796,supplementary_data_1_xlsx,Final Prot,5249,Final Prot!H5249,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:5249:replicate_3,PMC9633814_MSU_MULTICORE,P13796,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_3,PMC9633814:Final Prot:5249,PMC9633814:Final Prot:5249:replicate_3,P13796,supplementary_data_1_xlsx,Final Prot,5249,Final Prot!I5249,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:5255:replicate_1,PMC9633814_MSU_MULTICORE,P49411,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_1,PMC9633814:Final Prot:5255,PMC9633814:Final Prot:5255:replicate_1,P49411,supplementary_data_1_xlsx,Final Prot,5255,Final Prot!G5255,SEMIQUANTITATIVE_PROTEIN_INTENSITY,5.3833696973162599e-05,POSITIVE_QUANTIFIED,0.42740286298568508,490,true,true
R3:PMC9633814:Final Prot:5255:replicate_2,PMC9633814_MSU_MULTICORE,P49411,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_2,PMC9633814:Final Prot:5255,PMC9633814:Final Prot:5255:replicate_2,P49411,supplementary_data_1_xlsx,Final Prot,5255,Final Prot!H5255,SEMIQUANTITATIVE_PROTEIN_INTENSITY,6.1144036257982805e-05,POSITIVE_QUANTIFIED,0.45194274028629855,490,true,true
R3:PMC9633814:Final Prot:5255:replicate_3,PMC9633814_MSU_MULTICORE,P49411,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_3,PMC9633814:Final Prot:5255,PMC9633814:Final Prot:5255:replicate_3,P49411,supplementary_data_1_xlsx,Final Prot,5255,Final Prot!I5255,SEMIQUANTITATIVE_PROTEIN_INTENSITY,6.33107338704203e-05,POSITIVE_QUANTIFIED,0.46232179226069248,492,true,true
R3:PMC9633814:Final Prot:5256:replicate_1,PMC9633814_MSU_MULTICORE,P04844,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_1,PMC9633814:Final Prot:5256,PMC9633814:Final Prot:5256:replicate_1,P04844,supplementary_data_1_xlsx,Final Prot,5256,Final Prot!G5256,SEMIQUANTITATIVE_PROTEIN_INTENSITY,2.0280346459889798e-05,POSITIVE_QUANTIFIED,0.23721881390593047,490,true,true
R3:PMC9633814:Final Prot:5256:replicate_2,PMC9633814_MSU_MULTICORE,P04844,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_2,PMC9633814:Final Prot:5256,PMC9633814:Final Prot:5256:replicate_2,P04844,supplementary_data_1_xlsx,Final Prot,5256,Final Prot!H5256,SEMIQUANTITATIVE_PROTEIN_INTENSITY,1.88379722630469e-05,POSITIVE_QUANTIFIED,0.20449897750511248,490,true,true
R3:PMC9633814:Final Prot:5256:replicate_3,PMC9633814_MSU_MULTICORE,P04844,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_3,PMC9633814:Final Prot:5256,PMC9633814:Final Prot:5256:replicate_3,P04844,supplementary_data_1_xlsx,Final Prot,5256,Final Prot!I5256,SEMIQUANTITATIVE_PROTEIN_INTENSITY,1.91591561859207e-05,POSITIVE_QUANTIFIED,0.21792260692464357,492,true,true
R3:PMC9633814:Final Prot:5259:replicate_1,PMC9633814_MSU_MULTICORE,P61106,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_1,PMC9633814:Final Prot:5259,PMC9633814:Final Prot:5259:replicate_1,P61106,supplementary_data_1_xlsx,Final Prot,5259,Final Prot!G5259,SEMIQUANTITATIVE_PROTEIN_INTENSITY,2.8007538532982299e-05,POSITIVE_QUANTIFIED,0.29447852760736198,490,true,true
R3:PMC9633814:Final Prot:5259:replicate_2,PMC9633814_MSU_MULTICORE,P61106,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_2,PMC9633814:Final Prot:5259,PMC9633814:Final Prot:5259:replicate_2,P61106,supplementary_data_1_xlsx,Final Prot,5259,Final Prot!H5259,SEMIQUANTITATIVE_PROTEIN_INTENSITY,4.2233917861770801e-05,POSITIVE_QUANTIFIED,0.3783231083844581,490,true,true
R3:PMC9633814:Final Prot:5259:replicate_3,PMC9633814_MSU_MULTICORE,P61106,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_3,PMC9633814:Final Prot:5259,PMC9633814:Final Prot:5259:replicate_3,P61106,supplementary_data_1_xlsx,Final Prot,5259,Final Prot!I5259,SEMIQUANTITATIVE_PROTEIN_INTENSITY,3.9446707913471598e-05,POSITIVE_QUANTIFIED,0.36863543788187375,492,true,true
R3:PMC9633814:Final Prot:5279:replicate_1,PMC9633814_MSU_MULTICORE,P61006,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_1,PMC9633814:Final Prot:5279,PMC9633814:Final Prot:5279:replicate_1,P61006,supplementary_data_1_xlsx,Final Prot,5279,Final Prot!G5279,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:5279:replicate_2,PMC9633814_MSU_MULTICORE,P61006,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_2,PMC9633814:Final Prot:5279,PMC9633814:Final Prot:5279:replicate_2,P61006,supplementary_data_1_xlsx,Final Prot,5279,Final Prot!H5279,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:5279:replicate_3,PMC9633814_MSU_MULTICORE,P61006,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_3,PMC9633814:Final Prot:5279,PMC9633814:Final Prot:5279:replicate_3,P61006,supplementary_data_1_xlsx,Final Prot,5279,Final Prot!I5279,SEMIQUANTITATIVE_PROTEIN_INTENSITY,,AUTHOR_NA,,,false,true
R3:PMC9633814:Final Prot:5283:replicate_1,PMC9633814_MSU_MULTICORE,P37802,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_1,PMC9633814:Final Prot:5283,PMC9633814:Final Prot:5283:replicate_1,P37802,supplementary_data_1_xlsx,Final Prot,5283,Final Prot!G5283,SEMIQUANTITATIVE_PROTEIN_INTENSITY,2.86169017503691e-05,POSITIVE_QUANTIFIED,0.30061349693251532,490,true,true
R3:PMC9633814:Final Prot:5283:replicate_2,PMC9633814_MSU_MULTICORE,P37802,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_2,PMC9633814:Final Prot:5283,PMC9633814:Final Prot:5283:replicate_2,P37802,supplementary_data_1_xlsx,Final Prot,5283,Final Prot!H5283,SEMIQUANTITATIVE_PROTEIN_INTENSITY,2.6852740959561001e-05,POSITIVE_QUANTIFIED,0.27198364008179959,490,true,true
R3:PMC9633814:Final Prot:5283:replicate_3,PMC9633814_MSU_MULTICORE,P37802,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_3,PMC9633814:Final Prot:5283,PMC9633814:Final Prot:5283:replicate_3,P37802,supplementary_data_1_xlsx,Final Prot,5283,Final Prot!I5283,SEMIQUANTITATIVE_PROTEIN_INTENSITY,2.6056009576735502e-05,POSITIVE_QUANTIFIED,0.28105906313645623,492,true,true
R3:PMC9633814:Final Prot:5298:replicate_1,PMC9633814_MSU_MULTICORE,Q8TC12,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_1,PMC9633814:Final Prot:5298,PMC9633814:Final Prot:5298:replicate_1,Q8TC12,supplementary_data_1_xlsx,Final Prot,5298,Final Prot!G5298,SEMIQUANTITATIVE_PROTEIN_INTENSITY,3.3557774348909298e-05,POSITIVE_QUANTIFIED,0.51815642458100564,717,true,true
R3:PMC9633814:Final Prot:5298:replicate_2,PMC9633814_MSU_MULTICORE,Q8TC12,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_2,PMC9633814:Final Prot:5298,PMC9633814:Final Prot:5298:replicate_2,Q8TC12,supplementary_data_1_xlsx,Final Prot,5298,Final Prot!H5298,SEMIQUANTITATIVE_PROTEIN_INTENSITY,3.37085332213105e-05,POSITIVE_QUANTIFIED,0.53934191702432044,700,true,true
R3:PMC9633814:Final Prot:5298:replicate_3,PMC9633814_MSU_MULTICORE,Q8TC12,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_3,PMC9633814:Final Prot:5298,PMC9633814:Final Prot:5298:replicate_3,Q8TC12,supplementary_data_1_xlsx,Final Prot,5298,Final Prot!I5298,SEMIQUANTITATIVE_PROTEIN_INTENSITY,3.0828516537201999e-05,POSITIVE_QUANTIFIED,0.52941176470588236,715,true,true
R3:PMC9633814:Final Prot:5301:replicate_1,PMC9633814_MSU_MULTICORE,Q15404,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_1,PMC9633814:Final Prot:5301,PMC9633814:Final Prot:5301:replicate_1,Q15404,supplementary_data_1_xlsx,Final Prot,5301,Final Prot!G5301,SEMIQUANTITATIVE_PROTEIN_INTENSITY,2.8983665771947399e-05,POSITIVE_QUANTIFIED,0.49022346368715086,717,true,true
R3:PMC9633814:Final Prot:5301:replicate_2,PMC9633814_MSU_MULTICORE,Q15404,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_2,PMC9633814:Final Prot:5301,PMC9633814:Final Prot:5301:replicate_2,Q15404,supplementary_data_1_xlsx,Final Prot,5301,Final Prot!H5301,SEMIQUANTITATIVE_PROTEIN_INTENSITY,5.0282182203209899e-06,POSITIVE_QUANTIFIED,0.17310443490701002,700,true,true
R3:PMC9633814:Final Prot:5301:replicate_3,PMC9633814_MSU_MULTICORE,Q15404,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_3,PMC9633814:Final Prot:5301,PMC9633814:Final Prot:5301:replicate_3,Q15404,supplementary_data_1_xlsx,Final Prot,5301,Final Prot!I5301,SEMIQUANTITATIVE_PROTEIN_INTENSITY,1.2310774176425201e-05,POSITIVE_QUANTIFIED,0.35154061624649857,715,true,true
R3:PMC9633814:Final Prot:5313:replicate_1,PMC9633814_MSU_MULTICORE,Q15084,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_1,PMC9633814:Final Prot:5313,PMC9633814:Final Prot:5313:replicate_1,Q15084,supplementary_data_1_xlsx,Final Prot,5313,Final Prot!G5313,SEMIQUANTITATIVE_PROTEIN_INTENSITY,2.50595072922451e-06,POSITIVE_QUANTIFIED,0.04189944134078212,717,true,true
R3:PMC9633814:Final Prot:5313:replicate_2,PMC9633814_MSU_MULTICORE,Q15084,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_2,PMC9633814:Final Prot:5313,PMC9633814:Final Prot:5313:replicate_2,Q15084,supplementary_data_1_xlsx,Final Prot,5313,Final Prot!H5313,SEMIQUANTITATIVE_PROTEIN_INTENSITY,7.7317099934252505e-06,POSITIVE_QUANTIFIED,0.25894134477825465,700,true,true
R3:PMC9633814:Final Prot:5313:replicate_3,PMC9633814_MSU_MULTICORE,Q15084,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_3,PMC9633814:Final Prot:5313,PMC9633814:Final Prot:5313:replicate_3,Q15084,supplementary_data_1_xlsx,Final Prot,5313,Final Prot!I5313,SEMIQUANTITATIVE_PROTEIN_INTENSITY,4.9204680441425398e-06,POSITIVE_QUANTIFIED,0.16806722689075632,715,true,true
R3:PMC9633814:Final Prot:5356:replicate_1,PMC9633814_MSU_MULTICORE,P23284,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_1,PMC9633814:Final Prot:5356,PMC9633814:Final Prot:5356:replicate_1,P23284,supplementary_data_1_xlsx,Final Prot,5356,Final Prot!G5356,SEMIQUANTITATIVE_PROTEIN_INTENSITY,3.7890772600273998e-05,POSITIVE_QUANTIFIED,0.54469273743016755,717,true,true
