outer_fold_id,held_out_laboratory_anchor,target_observation_id,source_id,laboratory_anchor,measurement_batch_id,split_role
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4185:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_7:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4188:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_7:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4188:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_7:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4188:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_7:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4195:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_7:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4195:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_7:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4195:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_7:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4203:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_7:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4203:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_7:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4203:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_7:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4220:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_9:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4220:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_9:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4220:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_9:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4221:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_9:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4221:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_9:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4221:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_9:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4229:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_10:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4229:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_10:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4229:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_10:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4238:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_10:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4238:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_10:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4238:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_10:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4265:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4265:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4265:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4277:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4277:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4277:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4281:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4281:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4281:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4297:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4297:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4297:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_2:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4332:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4332:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4332:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4342:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4342:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4342:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4349:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4349:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4349:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4350:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4350:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4350:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_3:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4358:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4358:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4358:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4377:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4377:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4377:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4385:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4385:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4385:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_5:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4399:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_6:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4399:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_6:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4399:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_6:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4409:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_6:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4409:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_6:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4409:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_6:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4429:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4429:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4429:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4430:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4430:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4430:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4431:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4431:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4431:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4437:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4437:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4437:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4439:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4439:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4439:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_3,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4452:replicate_1,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_1,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4452:replicate_2,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_2,DEVELOPMENT
R3-OUTER-03,University of Oklahoma Health Sciences Center,R3:PMC9633814:Final Prot:4452:replicate_3,PMC9633814_MSU_MULTICORE,Michigan State University-led multi-core study,PMC9633814:core_12:technical_replicate_3,DEVELOPMENT
